application4/conjunction, 16777216
application4/constNeq, 16777216
application4/cube, 16777216
application4/disjunction, 16777216
application4/fourPoints, 16777216
application4/half, 16777216
application4/singlePoint, 16777216
application4/square, 16777216
application4/squareIneq, 16777216
